image_path,instruction,action,label
data/raw/images/img_02686.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02687.jpg,move the cube away,PUSH,2
data/raw/images/img_02688.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02689.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02690.jpg,pick up the red block,PICK,0
data/raw/images/img_02691.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02692.jpg,move the cube away,PUSH,2
data/raw/images/img_02693.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02694.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02695.jpg,pick up the red block,PICK,0
data/raw/images/img_02696.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02697.jpg,move the cube away,PUSH,2
data/raw/images/img_02698.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02699.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02700.jpg,pick up the red block,PICK,0
data/raw/images/img_02701.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02702.jpg,move the cube away,PUSH,2
data/raw/images/img_02703.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02704.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02705.jpg,pick up the red block,PICK,0
data/raw/images/img_02706.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02707.jpg,move the cube away,PUSH,2
data/raw/images/img_02708.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02709.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02710.jpg,pick up the red block,PICK,0
data/raw/images/img_02711.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02712.jpg,move the cube away,PUSH,2
data/raw/images/img_02713.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02714.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02715.jpg,pick up the red block,PICK,0
data/raw/images/img_02716.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02717.jpg,move the cube away,PUSH,2
data/raw/images/img_02718.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02719.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02720.jpg,pick up the red block,PICK,0
data/raw/images/img_02721.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02722.jpg,move the cube away,PUSH,2
data/raw/images/img_02723.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02724.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02725.jpg,pick up the red block,PICK,0
data/raw/images/img_02726.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02727.jpg,move the cube away,PUSH,2
data/raw/images/img_02728.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02729.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02730.jpg,pick up the red block,PICK,0
data/raw/images/img_02731.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02732.jpg,move the cube away,PUSH,2
data/raw/images/img_02733.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02734.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02735.jpg,pick up the red block,PICK,0
data/raw/images/img_02736.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02737.jpg,move the cube away,PUSH,2
data/raw/images/img_02738.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02739.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02740.jpg,pick up the red block,PICK,0
data/raw/images/img_02741.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02742.jpg,move the cube away,PUSH,2
data/raw/images/img_02743.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02744.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02745.jpg,pick up the red block,PICK,0
data/raw/images/img_02746.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02747.jpg,move the cube away,PUSH,2
data/raw/images/img_02748.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02749.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02750.jpg,pick up the red block,PICK,0
data/raw/images/img_02751.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02752.jpg,move the cube away,PUSH,2
data/raw/images/img_02753.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02754.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02755.jpg,pick up the red block,PICK,0
data/raw/images/img_02756.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02757.jpg,move the cube away,PUSH,2
data/raw/images/img_02758.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02759.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02760.jpg,pick up the red block,PICK,0
data/raw/images/img_02761.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02762.jpg,move the cube away,PUSH,2
data/raw/images/img_02763.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02764.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02765.jpg,pick up the red block,PICK,0
data/raw/images/img_02766.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02767.jpg,move the cube away,PUSH,2
data/raw/images/img_02768.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02769.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02770.jpg,pick up the red block,PICK,0
data/raw/images/img_02771.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02772.jpg,move the cube away,PUSH,2
data/raw/images/img_02773.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02774.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02775.jpg,pick up the red block,PICK,0
data/raw/images/img_02776.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02777.jpg,move the cube away,PUSH,2
data/raw/images/img_02778.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02779.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02780.jpg,pick up the red block,PICK,0
data/raw/images/img_02781.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02782.jpg,move the cube away,PUSH,2
data/raw/images/img_02783.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02784.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02785.jpg,pick up the red block,PICK,0
data/raw/images/img_02786.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02787.jpg,move the cube away,PUSH,2
data/raw/images/img_02788.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02789.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02790.jpg,pick up the red block,PICK,0
data/raw/images/img_02791.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02792.jpg,move the cube away,PUSH,2
data/raw/images/img_02793.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02794.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02795.jpg,pick up the red block,PICK,0
data/raw/images/img_02796.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02797.jpg,move the cube away,PUSH,2
data/raw/images/img_02798.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02799.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02800.jpg,pick up the red block,PICK,0
data/raw/images/img_02801.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02802.jpg,move the cube away,PUSH,2
data/raw/images/img_02803.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02804.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02805.jpg,pick up the red block,PICK,0
data/raw/images/img_02806.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02807.jpg,move the cube away,PUSH,2
data/raw/images/img_02808.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02809.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02810.jpg,pick up the red block,PICK,0
data/raw/images/img_02811.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02812.jpg,move the cube away,PUSH,2
data/raw/images/img_02813.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02814.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02815.jpg,pick up the red block,PICK,0
data/raw/images/img_02816.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02817.jpg,move the cube away,PUSH,2
data/raw/images/img_02818.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02819.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02820.jpg,pick up the red block,PICK,0
data/raw/images/img_02821.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02822.jpg,move the cube away,PUSH,2
data/raw/images/img_02823.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02824.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02825.jpg,pick up the red block,PICK,0
data/raw/images/img_02826.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02827.jpg,move the cube away,PUSH,2
data/raw/images/img_02828.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02829.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02830.jpg,pick up the red block,PICK,0
data/raw/images/img_02831.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02832.jpg,move the cube away,PUSH,2
data/raw/images/img_02833.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02834.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02835.jpg,pick up the red block,PICK,0
data/raw/images/img_02836.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02837.jpg,move the cube away,PUSH,2
data/raw/images/img_02838.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02839.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02840.jpg,pick up the red block,PICK,0
data/raw/images/img_02841.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02842.jpg,move the cube away,PUSH,2
data/raw/images/img_02843.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02844.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02845.jpg,pick up the red block,PICK,0
data/raw/images/img_02846.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02847.jpg,move the cube away,PUSH,2
data/raw/images/img_02848.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02849.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02850.jpg,pick up the red block,PICK,0
data/raw/images/img_02851.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02852.jpg,move the cube away,PUSH,2
data/raw/images/img_02853.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02854.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02855.jpg,pick up the red block,PICK,0
data/raw/images/img_02856.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02857.jpg,move the cube away,PUSH,2
data/raw/images/img_02858.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02859.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02860.jpg,pick up the red block,PICK,0
data/raw/images/img_02861.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02862.jpg,move the cube away,PUSH,2
data/raw/images/img_02863.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02864.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02865.jpg,pick up the red block,PICK,0
data/raw/images/img_02866.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02867.jpg,move the cube away,PUSH,2
data/raw/images/img_02868.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02869.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02870.jpg,pick up the red block,PICK,0
data/raw/images/img_02871.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02872.jpg,move the cube away,PUSH,2
data/raw/images/img_02873.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02874.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02875.jpg,pick up the red block,PICK,0
data/raw/images/img_02876.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02877.jpg,move the cube away,PUSH,2
data/raw/images/img_02878.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02879.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02880.jpg,pick up the red block,PICK,0
data/raw/images/img_02881.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02882.jpg,move the cube away,PUSH,2
data/raw/images/img_02883.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02884.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02885.jpg,pick up the red block,PICK,0
data/raw/images/img_02886.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02887.jpg,move the cube away,PUSH,2
data/raw/images/img_02888.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02889.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02890.jpg,pick up the red block,PICK,0
data/raw/images/img_02891.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02892.jpg,move the cube away,PUSH,2
data/raw/images/img_02893.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02894.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02895.jpg,pick up the red block,PICK,0
data/raw/images/img_02896.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02897.jpg,move the cube away,PUSH,2
data/raw/images/img_02898.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02899.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02900.jpg,pick up the red block,PICK,0
data/raw/images/img_02901.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02902.jpg,move the cube away,PUSH,2
data/raw/images/img_02903.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02904.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02905.jpg,pick up the red block,PICK,0
data/raw/images/img_02906.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02907.jpg,move the cube away,PUSH,2
data/raw/images/img_02908.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02909.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02910.jpg,pick up the red block,PICK,0
data/raw/images/img_02911.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02912.jpg,move the cube away,PUSH,2
data/raw/images/img_02913.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02914.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02915.jpg,pick up the red block,PICK,0
data/raw/images/img_02916.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02917.jpg,move the cube away,PUSH,2
data/raw/images/img_02918.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02919.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02920.jpg,pick up the red block,PICK,0
data/raw/images/img_02921.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02922.jpg,move the cube away,PUSH,2
data/raw/images/img_02923.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02924.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02925.jpg,pick up the red block,PICK,0
data/raw/images/img_02926.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02927.jpg,move the cube away,PUSH,2
data/raw/images/img_02928.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02929.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02930.jpg,pick up the red block,PICK,0
data/raw/images/img_02931.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02932.jpg,move the cube away,PUSH,2
data/raw/images/img_02933.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02934.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02935.jpg,pick up the red block,PICK,0
data/raw/images/img_02936.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02937.jpg,move the cube away,PUSH,2
data/raw/images/img_02938.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02939.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02940.jpg,pick up the red block,PICK,0
data/raw/images/img_02941.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02942.jpg,move the cube away,PUSH,2
data/raw/images/img_02943.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02944.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02945.jpg,pick up the red block,PICK,0
data/raw/images/img_02946.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02947.jpg,move the cube away,PUSH,2
data/raw/images/img_02948.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02949.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02950.jpg,pick up the red block,PICK,0
data/raw/images/img_02951.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02952.jpg,move the cube away,PUSH,2
data/raw/images/img_02953.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02954.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02955.jpg,pick up the red block,PICK,0
data/raw/images/img_02956.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02957.jpg,move the cube away,PUSH,2
data/raw/images/img_02958.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02959.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02960.jpg,pick up the red block,PICK,0
data/raw/images/img_02961.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02962.jpg,move the cube away,PUSH,2
data/raw/images/img_02963.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02964.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02965.jpg,pick up the red block,PICK,0
data/raw/images/img_02966.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02967.jpg,move the cube away,PUSH,2
data/raw/images/img_02968.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02969.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02970.jpg,pick up the red block,PICK,0
data/raw/images/img_02971.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02972.jpg,move the cube away,PUSH,2
data/raw/images/img_02973.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02974.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02975.jpg,pick up the red block,PICK,0
data/raw/images/img_02976.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02977.jpg,move the cube away,PUSH,2
data/raw/images/img_02978.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02979.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02980.jpg,pick up the red block,PICK,0
data/raw/images/img_02981.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02982.jpg,move the cube away,PUSH,2
data/raw/images/img_02983.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02984.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02985.jpg,pick up the red block,PICK,0
data/raw/images/img_02986.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02987.jpg,move the cube away,PUSH,2
data/raw/images/img_02988.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02989.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02990.jpg,pick up the red block,PICK,0
data/raw/images/img_02991.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02992.jpg,move the cube away,PUSH,2
data/raw/images/img_02993.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02994.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02995.jpg,pick up the red block,PICK,0
data/raw/images/img_02996.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02997.jpg,move the cube away,PUSH,2
data/raw/images/img_02998.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02999.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03000.jpg,pick up the red block,PICK,0
data/raw/images/img_03001.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03002.jpg,move the cube away,PUSH,2
data/raw/images/img_03003.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03004.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03005.jpg,pick up the red block,PICK,0
data/raw/images/img_03006.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03007.jpg,move the cube away,PUSH,2
data/raw/images/img_03008.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03009.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03010.jpg,pick up the red block,PICK,0
data/raw/images/img_03011.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03012.jpg,move the cube away,PUSH,2
data/raw/images/img_03013.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03014.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03015.jpg,pick up the red block,PICK,0
data/raw/images/img_03016.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03017.jpg,move the cube away,PUSH,2
data/raw/images/img_03018.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03019.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03020.jpg,pick up the red block,PICK,0
data/raw/images/img_03021.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03022.jpg,move the cube away,PUSH,2
data/raw/images/img_03023.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03024.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03025.jpg,pick up the red block,PICK,0
data/raw/images/img_03026.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03027.jpg,move the cube away,PUSH,2
data/raw/images/img_03028.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03029.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03030.jpg,pick up the red block,PICK,0
data/raw/images/img_03031.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03032.jpg,move the cube away,PUSH,2
data/raw/images/img_03033.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03034.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03035.jpg,pick up the red block,PICK,0
data/raw/images/img_03036.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03037.jpg,move the cube away,PUSH,2
data/raw/images/img_03038.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03039.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03040.jpg,pick up the red block,PICK,0
data/raw/images/img_03041.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03042.jpg,move the cube away,PUSH,2
data/raw/images/img_03043.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03044.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03045.jpg,pick up the red block,PICK,0
data/raw/images/img_03046.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03047.jpg,move the cube away,PUSH,2
data/raw/images/img_03048.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03049.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03050.jpg,pick up the red block,PICK,0
data/raw/images/img_03051.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03052.jpg,move the cube away,PUSH,2
data/raw/images/img_03053.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03054.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03055.jpg,pick up the red block,PICK,0
data/raw/images/img_03056.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03057.jpg,move the cube away,PUSH,2
data/raw/images/img_03058.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03059.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03060.jpg,pick up the red block,PICK,0
data/raw/images/img_03061.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03062.jpg,move the cube away,PUSH,2
data/raw/images/img_03063.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03064.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03065.jpg,pick up the red block,PICK,0
data/raw/images/img_03066.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03067.jpg,move the cube away,PUSH,2
data/raw/images/img_03068.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03069.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03070.jpg,pick up the red block,PICK,0
data/raw/images/img_03071.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03072.jpg,move the cube away,PUSH,2
data/raw/images/img_03073.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03074.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03075.jpg,pick up the red block,PICK,0
data/raw/images/img_03076.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03077.jpg,move the cube away,PUSH,2
data/raw/images/img_03078.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03079.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03080.jpg,pick up the red block,PICK,0
data/raw/images/img_03081.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03082.jpg,move the cube away,PUSH,2
data/raw/images/img_03083.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03084.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03085.jpg,pick up the red block,PICK,0
data/raw/images/img_03086.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03087.jpg,move the cube away,PUSH,2
data/raw/images/img_03088.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03089.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03090.jpg,pick up the red block,PICK,0
data/raw/images/img_03091.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03092.jpg,move the cube away,PUSH,2
data/raw/images/img_03093.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03094.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03095.jpg,pick up the red block,PICK,0
data/raw/images/img_03096.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03097.jpg,move the cube away,PUSH,2
data/raw/images/img_03098.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03099.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03100.jpg,pick up the red block,PICK,0
data/raw/images/img_03101.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03102.jpg,move the cube away,PUSH,2
data/raw/images/img_03103.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03104.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03105.jpg,pick up the red block,PICK,0
data/raw/images/img_03106.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03107.jpg,move the cube away,PUSH,2
data/raw/images/img_03108.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03109.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03110.jpg,pick up the red block,PICK,0
data/raw/images/img_03111.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03112.jpg,move the cube away,PUSH,2
data/raw/images/img_03113.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03114.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03115.jpg,pick up the red block,PICK,0
data/raw/images/img_03116.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03117.jpg,move the cube away,PUSH,2
data/raw/images/img_03118.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03119.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03120.jpg,pick up the red block,PICK,0
data/raw/images/img_03121.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03122.jpg,move the cube away,PUSH,2
data/raw/images/img_03123.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03124.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03125.jpg,pick up the red block,PICK,0
data/raw/images/img_03126.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03127.jpg,move the cube away,PUSH,2
data/raw/images/img_03128.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03129.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03130.jpg,pick up the red block,PICK,0
data/raw/images/img_03131.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03132.jpg,move the cube away,PUSH,2
data/raw/images/img_03133.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03134.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03135.jpg,pick up the red block,PICK,0
data/raw/images/img_03136.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03137.jpg,move the cube away,PUSH,2
data/raw/images/img_03138.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03139.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03140.jpg,pick up the red block,PICK,0
data/raw/images/img_03141.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03142.jpg,move the cube away,PUSH,2
data/raw/images/img_03143.jpg,unlock and open the box,OPEN,3
data/raw/images/img_03144.jpg,close the cabinet,CLOSE,4
data/raw/images/img_03145.jpg,pick up the red block,PICK,0
data/raw/images/img_03146.jpg,put the object down carefully,PLACE,1
data/raw/images/img_03147.jpg,move the cube away,PUSH,2
data/raw/images/img_03148.jpg,unlock and open the box,OPEN,3
